SLNO,FREQUENCY,OUTPUT
2540,3.7388346817255718,0
2541,4.410527122883826,0
2542,12.001161508009192,0
2543,6.322519199577746,0
2544,11.739318130608687,0
2545,1.6050867218225084,0
2546,23.051153895556304,0
2547,5.198192964249229,0
2548,12.128148006490205,0
2549,14.461018989420099,0
2550,8.949802173038165,0
2551,19.27320379855309,0
2552,0.37644782849591163,0
2553,7.678920429150052,0
2554,0.11522959118189924,0
2555,12.040594990581223,0
2556,16.641219808256203,0
2557,13.007007138860692,0
2558,13.104887232914566,0
2559,18.0299270597093,0
2560,8.396959730327556,0
2561,24.454807298114737,0
2562,25.334656957391722,0
2563,18.455357626573775,0
2564,9.595784505176388,0
2565,15.693688464183989,0
2566,12.60486257546011,0
2567,23.878127995360977,0
2568,12.009402457487495,0
2569,17.516632175415545,0
2570,15.722038221283462,0
2571,16.71176401169359,0
2572,15.752570897340675,0
2573,2.6670385921437396,0
2574,5.236867010120224,0
2575,10.643324966658994,0
2576,1.0871272271415848,0
2577,12.637832902813075,0
2578,24.24599009803655,0
2579,16.18069174464454,0
2580,4.008390566785778,0
2581,13.97152206897811,0
2582,13.419612348253853,0
2583,21.635398157321863,0
2584,5.540678219209063,0
2585,1.029347961191216,0
2586,11.63733737707822,0
2587,14.491215291995408,0
2588,5.659853590535469,0
2589,8.60000589961038,0
2590,12.289385378924685,0
2591,21.201486924402474,0
2592,11.759859360391426,0
2593,25.61679799658913,0
2594,24.12681231225436,0
2595,11.680947069415629,0
2596,23.812345757143405,0
2597,2.45296519818761,0
2598,11.138100749335496,0
2599,12.14614955718156,0
2600,10.179803766738491,0
2601,8.241305631149862,0
2602,6.749521419298934,0
2603,0.7829517399890467,0
2604,2.0504475063467686,0
2605,7.696414958453569,0
2606,14.782615414336563,0
2607,0.3212356130168832,0
2608,4.170040135825879,0
2609,1.532666758986637,0
2610,14.307632371227982,0
2611,12.752732278258929,0
2612,14.724426052990527,0
2613,23.20556759477045,0
2614,0.35209651180691903,0
2615,16.02221804482456,0
2616,12.054522499218361,0
2617,19.52096169701243,0
2618,6.875194356838538,0
2619,16.073377237666424,0
2620,21.353905075704045,0
2621,3.0431508040560904,0
2622,9.674645826690625,0
2623,7.3329084549797,0
2624,14.08231684370233,0
2625,11.868547929192653,0
2626,6.049117606226011,0
2627,17.402257113802772,0
2628,16.734761567693802,0
2629,13.872088044420966,0
2630,7.7731078887567655,0
2631,0.214382447598243,0
2632,23.870244215387487,0
2633,19.27689667432424,0
2634,23.550008918618403,0
2635,27.439872242048637,0
2636,4.811959913123472,0
2637,3.4393864994304577,0
2638,0.9354007752810292,0
2639,4.140968508429202,0
2640,7.252936930823568,0
2641,4.613439040048343,0
2642,16.494080606518462,0
2643,10.627623274933006,0
2644,20.70440453172101,0
2645,24.061141758101478,0
2646,25.31549136345139,0
2647,17.68781325297459,0
2648,7.527618161679497,0
2649,22.907601310970588,0
2650,26.38076931817139,0
2651,6.573035970347776,0
2652,20.65088123287749,0
2653,26.57894884783108,0
2654,6.58727838916321,0
2655,6.321209136076754,0
2656,17.089671443565265,0
2657,21.510790395397397,0
2658,15.45698142393985,0
2659,16.01561438808435,0
2660,16.952621581737585,0
2661,25.52442649023657,0
2662,22.458403152832027,0
2663,26.46434757572385,0
2664,5.880228980416845,0
2665,21.46447430100168,0
2666,17.036085012841014,0
2667,9.786987679148853,0
2668,4.384700223304531,0
2669,2.7201747998419696,0
2670,1.606843529443673,0
2671,23.962064040885636,0
2672,8.272777194256738,0
2673,0.9357489068894025,0
2674,17.216223294531844,0
2675,4.302368807195151,0
2676,7.9759769343006734,0
2677,20.456747639053297,0
2678,21.10780166335723,0
2679,25.27758087348761,0
2680,18.64058668834586,0
2681,11.985983008438877,0
2682,5.669863438316311,0
2683,0.6517245897432824,0
2684,19.520994024263427,0
2685,4.804269533738223,0
2686,8.357820154332556,0
2687,8.682765151518469,0
2688,27.626129299927737,0
2689,21.831453613155478,0
2690,12.951262362099726,0
2691,13.510833685634065,0
2692,22.53456563097431,0
2693,3.9608577500936066,0
2694,22.434106371136362,0
2695,6.199109845255262,0
2696,14.634535757251323,0
2697,12.664855595229785,0
2698,5.905323473213047,0
2699,1.9103664522589074,0
2700,2.96985501666137,0
2701,3.412456765056353,0
2702,13.128562154298052,0
2703,8.667185242718277,0
2704,23.339347364651125,0
2705,9.449380747105792,0
2706,12.100247132728338,0
2707,14.565853177472,0
2708,2.6206628754129553,0
2709,7.520377227044321,0
2710,26.666632563806743,0
2711,7.496168682893973,0
2712,6.584239493241598,0
2713,14.063179904928575,0
2714,13.54409704198703,0
2715,20.006574739641472,0
2716,4.529851367192569,0
2717,15.966908569791514,0
2718,22.58567231009905,0
2719,14.846398847596042,0
2720,7.077983332434231,0
2721,6.045336530777471,0
2722,6.892222417330566,0
2723,19.959979263037738,0
2724,3.576239878930352,0
2725,1.1927713220562093,0
2726,20.50223585548687,0
2727,5.264007312245619,0
2728,8.83317931638574,0
2729,14.715552388575102,0
2730,27.94566273789049,0
2731,25.07374882692374,0
2732,0.5037319540989076,0
2733,6.117751862122757,0
2734,18.554755110882674,0
2735,8.329405375676652,0
2736,15.644174228485445,0
2737,24.23171897455148,0
2738,17.064419991962463,0
2739,2.448923680644755,0
2740,0.042954577851300524,0
2741,5.670463193274157,0
2742,7.816409986992519,0
2743,11.015977659788998,0
2744,16.07388815184421,0
2745,26.986123253289094,0
2746,26.02996168652925,0
2747,11.796998960331388,0
2748,14.17086560496344,0
2749,12.814936777277675,0
2750,0.900485441655889,0
2751,8.634901501638359,0
2752,2.9538941280483058,0
2753,13.32716642621638,0
2754,5.243226726701373,0
2755,22.54154735880397,0
2756,15.069428605019544,0
2757,20.32332956056717,0
2758,1.0752156487798086,0
2759,21.67017772176232,0
2760,10.332432508087521,0
2761,1.9343923539930805,0
2762,15.375968146946343,0
2763,0.7494130428684693,0
2764,1.2574457077230141,0
2765,11.339473212524108,0
2766,2.1319575137004487,0
2767,9.60827844436459,0
2768,10.216966052691268,0
2769,1.432779819791504,0
2770,11.464707044173185,0
2771,4.107261462776493,0
2772,23.82582467000477,0
2773,3.28436692863914,0
2774,23.742330636981762,0
2775,19.14996165070703,0
2776,10.9254022360268,0
2777,18.262221177601493,0
2778,0.3671435947410555,0
2779,24.09936834708708,0
2780,23.95359667308699,0
2781,26.00508283600318,0
2782,5.331273036538173,0
2783,13.373242157226223,0
2784,8.72369920736113,0
2785,5.664846268443991,0
2786,24.895085488015074,0
2787,19.44518564013846,0
2788,4.997601777295561,0
2789,22.341171777887258,0
2790,16.933052027070854,0
2791,3.456270634875452,0
2792,16.415579052742153,0
2793,19.04905786379397,0
2794,24.22328855273111,0
2795,8.360816449358083,0
2796,20.288311345835965,0
2797,6.7176506804785365,0
2798,13.704875211256757,0
2799,10.19697774646632,0
2800,17.585913244714007,0
2801,4.207596466387365,0
2802,4.927153139399753,0
2803,9.64115929475231,0
2804,24.00185354468922,0
2805,10.085366770716046,0
2806,0.8235981828084142,0
2807,24.581623448221674,0
2808,23.39574153166191,0
2809,9.958715257681341,0
2810,23.533041880575507,0
2811,4.921835393950914,0
2812,24.094341591111842,0
2813,15.782823633660136,0
2814,5.7903717691468435,0
2815,17.283064728989515,0
2816,25.317309070195822,0
2817,7.290277796668603,0
2818,2.124569459977564,0
2819,3.0127587676415484,0
2820,3.282860484845296,0
2821,12.077802052059551,0
2822,20.917987945206693,0
2823,6.196320699989377,0
2824,20.053243176174956,0
2825,23.047916298372414,0
2826,17.826913588141835,0
2827,0.49642546719197655,0
2828,9.866367118165195,0
2829,2.8642556539718758,0
2830,23.594414216540923,0
2831,24.093932780699753,0
2832,7.897644718477681,0
2833,6.343010105467162,0
2834,26.550795317119018,0
2835,27.951955863607683,0
2836,12.928119579708342,0
2837,27.525500902997756,0
2838,26.79591904786476,0
2839,24.81534144224726,0
2840,2.0449546630558872,0
2841,0.2629069555308434,0
2842,21.364390882812476,0
2843,6.396571836932877,0
2844,11.915961528810055,0
2845,19.554043018519756,0
2846,18.493831931660964,0
2847,25.391532124373782,0
2848,0.9752071357137946,0
2849,26.381647672691475,0
2850,12.43236518772519,0
2851,9.438350845998794,0
2852,2.389553025914795,0
2853,12.346832792829595,0
2854,4.183292767947288,0
2855,10.47123635040688,0
2856,18.678829909983165,0
2857,12.215686340758182,0
2858,2.7496396436712525,0
2859,8.957544503879086,0
2860,17.51247077452711,0
2861,0.2526190969780471,0
2862,19.838926170963518,0
2863,2.5423504192844804,0
2864,10.30234191844529,0
2865,4.952373161250419,0
2866,7.3703205630675,0
2867,2.2373654197307946,0
2868,7.3221513352007435,0
2869,16.587317401122316,0
2870,3.462030298970594,0
2871,25.634206438987484,0
2872,24.041602691222785,0
2873,22.06438371636767,0
2874,13.841426436260127,0
2875,20.449537808307795,0
2876,11.059116750423442,0
2877,9.491210281403426,0
2878,10.549568575351541,0
2879,13.58265694048257,0
2880,27.348105764516614,0
2881,13.483728138654293,0
2882,21.997578709177738,0
2883,26.466638932098014,0
2884,22.54942194268986,0
2885,15.47105605940724,0
2886,3.2034429954848345,0
2887,0.23733183081144604,0
2888,6.995877460701039,0
2889,25.40774379777384,0
2890,24.892180513524995,0
2891,1.3860082296546672,0
2892,12.89409054231364,0
2893,21.84152892548695,0
2894,16.478147986367222,0
2895,14.751650601345602,0
2896,13.831887076834708,0
2897,10.64124147484814,0
2898,0.6735707991382558,0
2899,23.67293278867906,0
2900,11.251760479889299,0
2901,9.60601953741908,0
2902,0.583440155963368,0
2903,15.98961654324387,0
2904,26.866144476508445,0
2905,26.6504869302729,0
2906,21.23791358666197,0
2907,23.39563543832368,0
2908,14.120029726845262,0
2909,20.544303481616865,0
2910,11.226105086496753,0
2911,8.970204031123728,0
2912,26.64355961535125,0
2913,4.179474506995841,0
2914,10.59959644880262,0
2915,16.561552596541755,0
2916,9.624074072824971,0
2917,10.20448588528105,0
2918,4.437922880950287,0
2919,1.995226706095735,0
2920,12.975659361132005,0
2921,27.303426195112028,0
2922,7.791894063060451,0
2923,16.581218472977923,0
2924,12.018658763120799,0
2925,23.653447035125758,0
2926,10.086840864863083,0
2927,0.5606693274155594,0
2928,22.598898655641463,0
2929,19.26931280851019,0
2930,11.056871164413101,0
2931,12.05802395242579,0
2932,25.582564847673346,0
2933,2.1503754264522104,0
2934,2.3260604946194374,0
2935,15.461803412012344,0
2936,13.980080693045617,0
2937,19.120611260063882,0
2938,26.729757694359847,0
2939,10.865422410500933,0
2940,26.05765226633234,0
2941,11.386132244520304,0
2942,22.25070086934437,0
2943,3.959248196595727,0
2944,17.314012386526258,0
2945,18.92746759983679,0
2946,22.551279705199597,0
2947,12.404570236940843,0
2948,8.849955096143098,0
2949,3.8063933326667856,0
2950,11.532204226908476,0
2951,15.301738712038816,0
2952,8.57609087299675,0
2953,12.782571940742102,0
2954,23.29108189241008,0
2955,9.309613162166904,0
2956,5.634463542451139,0
2957,6.9089202126213145,0
2958,0.2352492993400035,0
2959,15.459514761595146,0
2960,23.304561809338047,0
2961,18.43342912251926,0
2962,8.557943415996231,0
2963,1.2230723341662815,0
2964,6.323001457984757,0
2965,5.80408262388385,0
2966,23.310766544217902,0
2967,21.492509004085413,0
2968,19.619059837494525,0
2969,26.189662175862424,0
2970,10.856661057926175,0
2971,23.159109518596765,0
2972,21.38517225094036,0
2973,15.713535747234761,0
2974,3.04396363766971,0
2975,24.708661421879945,0
2976,8.891914447712162,0
2977,10.663926807423236,0
2978,26.647992715168634,0
2979,16.7353236022598,0
2980,2.2744505677955393,0
2981,7.550203892291779,0
2982,22.849252252392986,0
2983,5.5835852782817454,0
2984,12.966981037492738,0
2985,7.112843467255061,0
2986,25.93246801561983,0
2987,9.659868046642778,0
2988,25.023953232080075,0
2989,27.30922409111578,0
2990,3.7275894773913443,0
2991,20.906917980963858,0
2992,18.284129409510978,0
2993,2.4532612193138092,0
2994,0.730032160566743,0
2995,21.16401974524894,0
2996,24.770512245233864,0
2997,6.5870899651173955,0
2998,23.83770141976086,0
2999,8.937057682491893,0
3000,22.00087401310339,0
3001,11.484078883896112,0
3002,12.574437552197182,0
3003,18.296944873087778,0
3004,16.7147117133357,0
3005,13.493207303719428,0
3006,1.374329209881481,0
3007,10.293618187235666,0
3008,1.658463062960562,0
3009,0.3967779828898017,0
3010,20.306905038065395,0
3011,20.05957144058045,0
3012,20.206145989634855,0
3013,19.75922894240459,0
3014,26.711171804682934,0
3015,14.953424146830049,0
3016,6.64296299155229,0
3017,8.502739942736039,0
3018,25.638887173860972,0
3019,7.7431648262096475,0
3020,2.2522034746163717,0
3021,4.764576599689526,0
3022,15.977256699088894,0
3023,16.269396224826828,0
3024,26.289535319176938,0
3025,1.6301341522947825,0
3026,2.799177287588883,0
3027,16.534064941258524,0
3028,10.177383027212032,0
3029,7.400857155207664,0
3030,11.94614041425324,0
3031,10.471434936085139,0
3032,16.090189913084018,0
3033,4.172051278498244,0
3034,14.981112011882248,0
3035,9.07554343274401,0
3036,18.202755930313348,0
3037,15.889608969854791,0
3038,3.751010841941069,0
3039,27.5627394233073,0
3040,8.005339099764651,0
3041,21.874027780148296,0
3042,8.324410360166201,0
3043,8.617960478492,0
3044,7.825459741625499,0
3045,17.054801522691783,0
3046,3.9287319692269356,0
3047,26.64386356057656,0
3048,5.892228339474929,0
3049,19.140752712531544,0
3050,1.8034061338482341,0
3051,20.32738230270853,0
3052,10.859657461006254,0
3053,3.249197619512948,0
3054,1.2754635991495675,0
3055,10.765730567549989,0
3056,19.01325228033524,0
3057,15.703258125095864,0
3058,17.90282904609674,0
3059,19.651661739553806,0
3060,17.638797344099164,0
3061,22.238077650441305,0
3062,18.82808044164326,0
3063,1.3345333794220213,0
3064,17.29003990019438,0
3065,20.745152177581986,0
3066,6.296479989264041,0
3067,20.28599315850125,0
3068,0.06877532706163647,0
3069,14.698638813600759,0
3070,12.794505597208524,0
3071,25.834149130583484,0
3072,13.468697553415764,0
3073,13.735168410672369,0
3074,9.655277200813092,0
3075,25.65384529458042,0
3076,19.51891116329497,0
3077,12.90611824133943,0
3078,19.8917985879976,0
3079,23.707226671136368,0
3080,15.595477137943313,0
3081,10.47387677878466,0
3082,14.198377873902011,0
3083,2.097132508700236,0
3084,10.42845061348962,0
3085,22.29754968490643,0
3086,16.91938811270265,0
3087,20.15284368681025,0
3088,16.277995976562973,0
3089,11.991132753645502,0
3090,4.647146324900936,0
3091,9.895923438780375,0
3092,26.348817437266227,0
3093,19.63555709718904,0
3094,15.265968546102371,0
3095,7.585904985753499,0
3096,19.43215897253352,0
3097,13.206866152983052,0
3098,10.368475336713965,0
3099,17.443671400871278,0
3100,9.791927486598848,0
3101,0.11421897290501093,0
3102,9.513018863488602,0
3103,20.505663798506927,0
3104,13.442336754150606,0
3105,6.876946995362756,0
3106,7.491025124383466,0
3107,20.50465623862132,0
3108,27.99977796389269,0
3109,26.917950139912495,0
3110,16.849226809198928,0
3111,15.442577521433043,0
3112,4.070711428085014,0
3113,18.111788880399228,0
3114,17.669839994249358,0
3115,20.042641731488587,0
3116,0.2836849356492217,0
3117,25.485495060651854,0
3118,3.587201551405917,0
3119,27.972091651409546,0
3120,8.971619232275017,0
3121,20.337031872624827,0
3122,25.518425181809686,0
3123,12.622456015047511,0
3124,9.964609763495247,0
3125,7.575256129159675,0
3126,23.74023521857255,0
3127,13.954043083424507,0
3128,21.237025740410246,0
3129,5.437637508271558,0
3130,26.69424087455542,0
3131,20.55235684869538,0
3132,15.421827672348378,0
3133,23.115893492529867,0
3134,0.25720129207347897,0
3135,5.625909622164283,0
3136,10.853052066792344,0
3137,20.913305005698177,0
3138,15.177303702717737,0
3139,4.457440871800182,0
3140,17.614986521293922,0
3141,3.9256529329416527,0
3142,12.082402877056104,0
3143,16.36088697470596,0
3144,26.514624161481827,0
3145,19.545462752743674,0
3146,0.005404720996005974,0
3147,16.56399863358012,0
3148,8.573697032516408,0
3149,5.764979593598966,0
3150,8.373557357912095,0
3151,13.500745891868647,0
3152,17.700671715736547,0
3153,27.312243775319235,0
3154,4.259062156709019,0
3155,22.278585270525955,0
3156,6.230828491163782,0
3157,27.03363741537801,0
3158,14.338825984846318,0
3159,15.190626875515001,0
3160,1.8318600105644096,0
3161,11.851321395171475,0
3162,0.11929623673662704,0
3163,27.82696576689398,0
3164,27.400557562404025,0
3165,23.52547723785929,0
3166,3.897274272518245,0
3167,3.7452708556446,0
3168,11.66957364658743,0
3169,4.668455288771051,0
3170,4.7393481714765135,0
3171,18.565590197171204,0
3172,7.500284030186485,0
3173,13.138833210508736,0
3174,26.766005591653588,0
3175,23.493871618864944,0
3176,8.283517468906382,0
3177,18.04481585215031,0
3178,12.069501117963181,0
3179,22.12598920381875,0
3180,3.1687484248940074,0
3181,11.588393798473234,0
3182,16.82653030923586,0
3183,4.99789487704324,0
3184,19.508036216165994,0
3185,14.880488332597952,0
3186,7.118196598430291,0
3187,16.91821892797693,0
3188,5.408888696224325,0
3189,17.509284630442746,0
3190,8.39751943931357,0
3191,16.218891812816388,0
3192,15.133830444597702,0
3193,8.59815826469016,0
3194,7.712093404909721,0
3195,2.482814236580159,0
3196,2.1099219161998173,0
3197,0.05223398344853214,0
3198,11.299369773966173,0
3199,10.899120445149187,0
3200,14.028672702106698,0
3201,25.08070046383291,0
3202,27.93021471571527,0
3203,3.553532878068676,0
3204,26.0988764403831,0
3205,0.4860222947914994,0
3206,17.17613961498615,0
3207,24.67279688649804,0
3208,16.93461683990892,0
3209,13.57893307567175,0
3210,4.546749245284063,0
3211,22.496537380742254,0
3212,14.951703710720416,0
3213,15.870091730457268,0
3214,21.65862976094964,0
3215,25.517328768904513,0
3216,0.6716089119852446,0
3217,12.626417576541703,0
3218,24.444105224144543,0
3219,2.5740125458774266,0
3220,25.386195212618382,0
3221,16.281776245214694,0
3222,5.9934728856794734,0
3223,27.373025127332774,0
3224,21.41621488553798,0
3225,23.570189342002504,0
3226,16.846550838974036,0
3227,4.830225379289459,0
3228,22.29685817061718,0
3229,25.068488412639322,0
3230,17.984040013757777,0
3231,9.954334156309926,0
3232,12.607313368065398,0
3233,1.8082911237269332,0
3234,19.437983601510766,0
3235,11.678614605057199,0
3236,3.9831826030675983,0
3237,6.687645220873087,0
3238,0.5607370646746581,0
3239,19.034732517948576,0
3240,25.9262494430681,0
3241,0.9969299537878622,0
3242,7.577002019895854,0
3243,12.594156170686894,0
3244,12.636316941037224,0
3245,18.263019933567307,0
3246,21.52307393222377,0
3247,11.85419208736116,0
3248,3.4664001095948485,0
3249,22.58536229195526,0
3250,9.333979938866142,0
3251,2.968722055197714,0
3252,15.610694370335153,0
3253,23.96044710846552,0
3254,25.820520496726118,0
3255,4.559539728993714,0
3256,6.590616562835688,0
3257,8.778308907457935,0
3258,2.2127170554762845,0
3259,10.59654788269104,0
3260,3.1541232937539636,0
3261,11.727761030373333,0
3262,4.494479516009395,0
3263,8.20150278650728,0
3264,4.178111149594979,0
3265,13.994326928852708,0
3266,22.958905654245132,0
3267,1.1403243833199976,0
3268,14.986203629364816,0
3269,6.691881858411158,0
3270,2.3578932406761144,0
3271,1.2528846899025252,0
3272,17.755731664952837,0
3273,2.5665474070501855,0
3274,12.718476286931217,0
3275,25.794620774003086,0
3276,12.472082063025816,0
3277,12.319493203436252,0
3278,2.6076131661823436,0
3279,15.170655308911513,0
3280,5.137989949614894,0
3281,21.297737271002912,0
3282,8.418492192900063,0
3283,23.422734884307015,0
3284,12.045780893126054,0
3285,21.015325439127622,0
3286,16.859612534573177,0
3287,2.419268190284396,0
3288,10.940223979412586,0
3289,4.573032243824084,0
3290,9.782894534348465,0
3291,20.754605244372904,0
3292,14.19011919201678,0
3293,26.543026167571444,0
3294,26.73341246426392,0
3295,17.183231812053684,0
3296,18.935514703416484,0
3297,7.9029031385263,0
3298,16.538455182904915,0
3299,12.601072701118206,0
3300,5.999016431127312,0
3301,14.256326437390655,0
3302,4.145959445795002,0
3303,2.221459167312133,0
3304,14.070297931672412,0
3305,9.90618266154439,0
3306,1.0048000308065124,0
3307,0.8283801413627665,0
3308,5.854534308607947,0
3309,7.653125662667074,0
3310,18.20310306954331,0
3311,8.800914936191788,0
3312,9.51803122939561,0
3313,25.08331577477824,0
3314,27.982047905164954,0
3315,23.751753995471315,0
3316,21.05792536073267,0
3317,22.48957048125027,0
3318,18.357021114876975,0
3319,16.179391657772744,0
3320,2.4719361026875215,0
3321,5.223414250146897,0
3322,14.147573747378418,0
3323,14.43922855569187,0
3324,4.627970264156744,0
3325,3.028915860172593,0
3326,16.9071555082586,0
3327,7.407557591325936,0
3328,24.304141894398292,0
3329,2.9244506376392443,0
3330,27.90296336519044,0
3331,18.355218380194604,0
3332,14.606966163956638,0
3333,17.417813901585923,0
3334,11.037125919621172,0
3335,4.567638482328933,0
3336,13.69031928162787,0
3337,23.489880836816166,0
3338,10.672264559594272,0
3339,16.371184954852247,0
3340,24.799607502210897,0
3341,19.264027416248403,0
3342,26.794950356559177,0
3343,24.118348695030406,0
3344,19.510681419516906,0
3345,16.44160970359377,0
3346,1.978245580001094,0
3347,12.768129747144986,0
3348,0.028022722721781523,0
3349,13.626964148699164,0
3350,6.224211575179848,0
3351,16.89646946006716,0
3352,25.409348605126738,0
3353,21.429289469479823,0
3354,10.434857880339795,0
3355,5.798002388494041,0
3356,21.966982136463457,0
3357,8.995256933840253,0
3358,9.696570064162273,0
3359,17.021477887506528,0
3360,10.836476752777138,0
3361,5.836924318430022,0
3362,24.221588700820114,0
3363,21.227455083827955,0
3364,20.16615535405984,0
3365,18.04279346438162,0
3366,1.1006039723937966,0
3367,3.1532214908551346,0
3368,4.9531422432878,0
3369,26.105552151260994,0
3370,8.862073218378118,0
3371,9.545476354866274,0
3372,6.405480011698782,0
3373,6.328842793578151,0
3374,0.48777337909660856,0
3375,14.789483656522604,0
3376,24.995553345625368,0
3377,20.655969978348864,0
3378,16.005181021431273,0
3379,11.860295635882869,0
3380,18.979904333630365,0
3381,1.8545763721229656,0
3382,13.288017840395199,0
3383,4.660650982241202,0
3384,24.85762089116362,0
3385,9.808077818762472,0
3386,1.4282914142650287,0
3387,8.300230971054496,0
3388,21.149548186742006,0
3389,8.937720877441782,0
3390,26.88602459830647,0
3391,24.800677039804246,0
3392,5.561179507718903,0
3393,0.43587743317594363,0
3394,13.723410498443386,0
3395,22.42969954160716,0
3396,4.94006207225106,0
3397,13.640354214517473,0
3398,5.643926421455722,0
3399,18.84710234800522,0
3400,20.06330644189873,0
3401,13.128213025276734,0
3402,23.21766980943414,0
3403,9.772569491505367,0
3404,11.741463446741323,0
3405,9.140427819032034,0
3406,6.506320211378995,0
3407,24.87268134376999,0
3408,27.526990335694915,0
3409,5.59986283072015,0
3410,9.873699988808616,0
3411,20.899977769974875,0
3412,21.121894247673655,0
3413,13.607455846330245,0
3414,21.006938386858508,0
3415,21.39066537507513,0
3416,11.336418299994142,0
3417,7.613841798519124,0
3418,12.811230270987526,0
3419,19.929648882672943,0
3420,7.695565391799043,0
3421,23.291578862951457,0
3422,12.659236551639378,0
3423,10.808679717808396,0
3424,0.054738359488358146,0
3425,1.5610386794105664,0
3426,13.43658658458218,0
3427,18.144650894222114,0
3428,18.07946011753719,0
3429,15.256256688510753,0
3430,2.0412024319759245,0
3431,7.7313079994568366,0
3432,7.832639341596494,0
3433,11.278734453197334,0
3434,12.816607202943636,0
3435,8.269298153563373,0
3436,1.8726510184018355,0
3437,5.873081872928086,0
3438,6.277496792749059,0
3439,12.591492010429883,0
3440,13.605615952941138,0
3441,17.600900022705098,0
3442,11.056560973332992,0
3443,18.079429319474947,0
3444,21.752611539977394,0
3445,9.70772136437368,0
3446,6.172040378510598,0
3447,15.510168991477153,0
3448,11.626141471333092,0
3449,5.946387864647335,0
3450,10.61943779001385,0
3451,23.012366329822324,0
3452,17.450249866100673,0
3453,19.850954693377787,0
3454,21.94976104053374,0
3455,11.008574106234796,0
3456,14.797361683050582,0
3457,19.956416535347962,0
3458,23.26156655609453,0
3459,5.478685339207345,0
3460,6.459937559709759,0
3461,18.239721056905356,0
3462,10.152401317415723,0
3463,5.000474509776668,0
3464,24.148920073180896,0
3465,11.33563643199474,0
3466,18.53483534407167,0
3467,5.204642026246372,0
3468,24.365475856009606,0
3469,1.9755894536410388,0
3470,14.039028768708157,0
3471,12.361954585885092,0
3472,14.88393689745443,0
3473,9.281397089974565,0
3474,25.49051873064845,0
3475,26.041947618732273,0
3476,15.387090286160616,0
3477,20.489402649841335,0
3478,4.343590428346998,0
3479,20.208911566165177,0
3480,21.07714701990901,0
3481,10.319541495735049,0
3482,18.558769404451454,0
3483,26.90673469703657,0
3484,16.50277931848984,0
3485,9.964797922529431,0
3486,26.622339762537443,0
3487,5.607137199951211,0
3488,0.7732743117918335,0
3489,3.747854205762686,0
3490,4.439737043297065,0
3491,4.816098723449963,0
3492,2.6023595996111437,0
3493,5.703444645887375,0
3494,19.20367482101117,0
3495,20.157718652427434,0
3496,2.7781799004382854,0
3497,0.18635116703760657,0
3498,15.194353261273452,0
3499,5.565968389955996,0
3500,23.699978248144536,0
3501,25.65500849244062,0
3502,17.796264330071963,0
3503,20.59129261234199,0
3504,5.531597346250708,0
3505,10.908511252337988,0
3506,13.184255318997709,0
3507,22.28411182790235,0
3508,21.946662284967683,0
3509,18.95829945222467,0
3510,11.364486739988543,0
3511,10.597243782290551,0
3512,11.15138915834742,0
3513,20.738789305637333,0
3514,18.125097888678564,0
3515,25.002333304607383,0
3516,22.644266900944732,0
3517,9.189664229645507,0
3518,18.460639102489868,0
3519,1.3359871261464566,0
3520,26.0861462588403,0
3521,18.16269728964241,0
3522,26.66522234666039,0
3523,19.804247251889027,0
3524,3.9751556818194036,0
3525,9.115265239232818,0
3526,20.497101616191635,0
3527,20.406180751150146,0
3528,10.750397564369914,0
3529,14.086682776119027,0
3530,8.9558104978729,0
3531,0.9690243408827,0
3532,26.36751581871303,0
3533,9.475654943763718,0
3534,5.1555472608213035,0
3535,1.2992500128297548,0
3536,26.844407976515303,0
3537,25.625209944203835,0
3538,22.80117580970108,0
3539,24.708775702467815,0
3540,26.587678680712855,0
3541,26.7402182015268,0
3542,27.76782976676812,0
3543,20.44106862255524,0
3544,3.460999545027003,0
3545,5.9583102151634435,0
3546,27.378416164817274,0
3547,23.466342648385154,0
3548,5.1189975020337535,0
3549,10.838547072952629,0
3550,21.510377796682256,0
3551,8.339026027579687,0
3552,16.317632842655918,0
3553,15.342046647278723,0
3554,27.857274991991204,0
3555,25.82751040133069,0
3556,22.073253529293478,0
3557,17.331217693437676,0
3558,5.522201408830082,0
3559,15.827115010990848,0
3560,19.670161460730743,0
3561,5.72778827174833,0
3562,8.023526098567833,0
3563,22.93036366526264,0
3564,19.341094678633056,0
3565,0.0400533680576296,0
3566,2.348093363019165,0
3567,15.413710056446384,0
3568,17.32345792253505,0
3569,8.509848602335897,0
3570,7.772318357576279,0
3571,8.972550594009453,0
3572,21.85401140149086,0
3573,20.299189078173292,0
3574,15.204151819121423,0
3575,4.441507768630489,0
3576,23.684872201896763,0
3577,22.25070058059652,0
3578,18.120834304777752,0
3579,13.578504003087142,0
3580,13.965017080059676,0
3581,10.739438525063976,0
3582,0.780014603347785,0
3583,27.576058237431468,0
3584,24.528100059961794,0
3585,2.389180168707404,0
3586,3.499781464149253,0
3587,26.500472968878956,0
3588,25.51927791564263,0
3589,25.63325362160498,0
3590,16.2414292938189,0
3591,24.361230060494595,0
3592,23.827867447886018,0
3593,25.208103180715426,0
3594,15.597520921856422,0
3595,4.558826959112038,0
3596,14.093382230508887,0
3597,27.421647491164713,0
3598,14.804284557775219,0
3599,6.075833420552227,0
3600,21.878318772346827,0
3601,18.838867830574564,0
3602,27.36205714766296,0
3603,7.069193230897129,0
3604,14.606150920460939,0
